,sentences,meteor,bleu-4,bleu-1,bleu-2,bleu-3
1049,"person 2 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -0.6238,,and a maximum value of 0.3975,?",0.690672701455449,0.8213788728499741,0.9222473809739457,0.8226984126984128,0.7807463193308435
1050,"How was the replayed audio determined by StaticGTCC,having minimum value of -0.6238,,and a maximum value of 0.3975, with a shap value of 1.000?",0.6699360032272839,0.706473221770827,0.9563549960502602,0.8903385231266666,0.8551868160827609
1051,"was person 3 detected by DeltaMFCC with a shap value of -2.426 detected as the speaker was detected by SVM,?",0.7260921583272517,0.8464566256724086,0.9522685107100692,0.8991057821604661,0.8838477698771816
1052,"was person 2 detected by StaticGTCC,having minimum value of -3.3228,,and a maximum value of 1.7916, with a shap value of 1.000 detected as the speaker was detected by SVM,?",0.7950894927715447,0.8421844899076758,0.9127492443305005,0.8692858714183578,0.8475349035606282
1053,"How was the replayed audio determined by StaticLFCC,having minimum value of -25.6173,,and a maximum value of -21.2203, with a shap value of 0.811?",0.5395041754358032,0.5505820306454654,0.9849472990777338,0.8790792709656806,0.8126360968773266
1054,"was the replayed audio sample classified using DeltaDeltaLFCC,having minimum value of -0.1291,,and a maximum value of 0.0863, with a shap value of -2.062?",0.7269389138974601,0.750059028982178,0.9130985915492957,0.7660390836267157,0.7238302277432712
1055,"was person 5 detected by StaticGTCC,having minimum value of -1.3062,,and a maximum value of 0.5131, with a shap value of -3.000 detected as the speaker was detected by SVM,?",0.8218641589323848,0.8791822982393074,0.9814569536423841,0.9546666666666667,0.9342281879194629
1056,"was person 3 detected by DeltaDeltaMFCC with a shap value of -2.747 detected as the speaker was detected by SVM,?",0.755157527790545,0.8328983835472983,0.9434137291280148,0.9066143732257583,0.8923036522301228
1057,"person 6 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -0.5700,,and a maximum value of 0.2577,?",0.6276803077934765,0.7996988549820163,0.9315974137343886,0.8196740357260632,0.772819443433159
1058,"person 7 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticMFCC,having minimum value of 0.4118,,and a maximum value of 1.0160,?",0.5748035407163701,0.7677596422696511,0.9293988396688493,0.807210209145693,0.7596555154566205
1059,"was person 3 detected by DeltaDeltaMFCC with a shap value of -1.990 detected as the speaker was detected by SVM,?",0.7479382124767613,0.8427125612417568,0.9694720863552032,0.938366950545346,0.9235011312217194
1060,"How did 6 impact the detection of person StaticMFCC,having minimum value of -32.1356,,and a maximum value of -14.5968, with a shap value of -1.428 as the primary speaker was detected by SVM,  in the audio?",0.6538427168396993,0.7112985980498427,0.9114385887419596,0.8112595934360229,0.7284018907774313
1061,"was the replayed audio sample classified using StaticLFCC,having minimum value of 0.2530,,and a maximum value of 0.5833, with a shap value of 1.688?",0.72406329302881,0.7832157430391002,0.9167647058823529,0.7989341859845457,0.7478909798831926
1062,"StaticGTCC,having minimum value of -16.2333,,and a maximum value of -5.4611, with a shap value of 1.000 helped determine that the audio sample was replayed what other features were used?",0.5524505716323149,0.601168875520498,0.9522496087636931,0.7794177453751923,0.6995372233400402
1063,"person 3 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaDeltaMFCC?",0.6346860954278434,0.743084045146618,0.8706382978723404,0.742203765227021,0.6956384892086331
1064,"person 8 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -0.9119,,and a maximum value of 0.4847,?",0.630652866951107,0.7737940016880843,0.9220372560324975,0.8152216538789429,0.7683440011125696
1065,"person 8 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.662885234761195,0.7119533318170216,0.8528898813021506,0.7193922305764411,0.6582778554778554
1066,"person 6 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.6528120943656287,0.7156722885865838,0.8435648929180599,0.7189412926255032,0.6678105517891778
1067,How was the audio sample found to be a bonafide sample by DeltaDeltaMFCC with a shap value of -1.732,0.4070011337868481,0.3680409688377713,0.9734166203168899,0.9190977261731978,0.8972150249126905
1068,"person 4 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -0.9119,,and a maximum value of 0.4847,?",0.6278070488826882,0.7939906409509507,0.9220133457702518,0.8128104575163398,0.7743825345486621
1069,"How did 4 impact the detection of person DeltaDeltaMFCC with a shap value of -2.050 as the primary speaker was detected by SVM,  in the audio?",0.6043515424954239,0.5956031753841176,0.9639498873873874,0.8991839656406586,0.8214339531850501
1070,"How did 4 impact the detection of person DeltaDeltaMFCC with a shap value of 0.231 as the primary speaker was detected by SVM,  in the audio?",0.5417472151354581,0.5074489018028505,0.9731486041706707,0.9253239829396325,0.8510199971806595
1071,"person 8 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.6753986835480997,0.7110183522964206,0.835214884037591,0.7138366750208857,0.6647449883449883
1072,How was the replayed audio determined by DeltaDeltaMFCC with a shap value of 0.231?,0.5878738463835465,0.5239994417467999,0.9821080026024722,0.926450742240216,0.9049598100109609
1073,The spoofed audio sample was Replayed what other spoofing methods were present?,0.13305982905982908,0.2377713092737621,0.8267950775815944,0.5451533406352682,0.3331754533516297
1074,"person 6 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticMFCC,having minimum value of -0.1030,,and a maximum value of 0.1426,?",0.7115094319997477,0.8023486761247876,0.92187265917603,0.818161158981157,0.751685393258427
1075,"How was the audio sample found to be a bonafide sample by StaticMSRCC,having minimum value of -0.3680,,and a maximum value of 0.3048, with a shap value of 2.160",0.47939260324331573,0.5152843379971468,0.9485901611421333,0.8277064896976307,0.7792359214794236
1076,"person 7 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.6653994550151296,0.7147063151476667,0.8451306549367896,0.7194590119803259,0.6662411062249874
1077,"was the replayed audio sample classified using StaticLFCC,having minimum value of -0.0511,,and a maximum value of 0.1836, with a shap value of -1.335?",0.6454149414343551,0.6800733490295765,0.9167300977292919,0.789295179718453,0.7154652777777778
1078,"was the audio sample found to be a bonafide sample by StaticGTCC,having minimum value of -0.5859,,and a maximum value of 1.2835, with a shap value of 2.000?",0.700221813370819,0.7817644586247823,0.9180204514759792,0.8096356077280508,0.7659523809523809
1079,"was person 4 detected by DeltaDeltaMFCC with a shap value of -2.830 detected as the speaker was detected by SVM,?",0.7479382124767613,0.8427125612417568,0.9694720863552032,0.9383669505453458,0.9235011312217194
1080,"How did 5 impact the detection of person StaticMFCC,having minimum value of 1.9493,,and a maximum value of 3.0161, with a shap value of 2.494 as the primary speaker was detected by SVM,  in the audio?",0.6849801300578033,0.7003303222662888,0.9726708074534163,0.8800000000000001,0.8025157232704403
1081,"How was the audio sample found to be a bonafide sample by StaticMSRCC,having minimum value of -0.2309,,and a maximum value of 0.2085, with a shap value of 0.034",0.4522487414996025,0.4485209966997658,0.9467643467643467,0.92374531835206,0.8684627170582226
1082,"person 7 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.6973476363803515,0.7081813073371899,0.8412480902573746,0.7153091060985798,0.6576951048951049
1083,"person 3 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -1.2733,,and a maximum value of 1.5179,?",0.5464600952943138,0.7505530242759193,0.9360655737704919,0.8057993619283941,0.7601779436033579
1084,"How did 4 impact the detection of person DeltaMFCC with a shap value of -1.506 as the primary speaker was detected by SVM,  in the audio?",0.5679387759983472,0.5712716843888519,0.9489989694883564,0.8573408498018985,0.7755464430973007
1085,"person 6 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -0.9119,,and a maximum value of 0.4847,?",0.6724790419144656,0.8240574712748814,0.9219053307451098,0.8229951690821256,0.7886375431205543
1086,"How did 3 impact the detection of person StaticMFCC,having minimum value of -0.0809,,and a maximum value of 0.3685, with a shap value of -1.980 as the primary speaker was detected by SVM,  in the audio?",0.6938424388395041,0.7358942196658517,0.9689644992044328,0.9276314047909118,0.874596220749787
1087,"How did 2 impact the detection of person DeltaMFCC with a shap value of 2.908 as the primary speaker was detected by SVM,  in the audio?",0.4969275201002696,0.43885322910219565,0.953342273790889,0.8473624478704721,0.7651998279461383
1088,"DeltaDeltaLFCC,having minimum value of -0.0839,,and a maximum value of 0.0866, with a shap value of -1.371 helped determine that the audio sample was replayed what other features were used?",0.5127477298745855,0.4698913303298927,0.9613613172441046,0.9348037727902805,0.9089332291477566
1089,"person 8 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -1.7450,,and a maximum value of 1.5041,?",0.5149080031039226,0.738784394348364,0.9439302227826818,0.8109702835204965,0.761857835849024
1090,"was person 4 detected by StaticMFCC,having minimum value of 0.1639,,and a maximum value of 0.3388, with a shap value of 2.787 detected as the speaker was detected by SVM,?",0.7759399210522865,0.8679901581166515,0.9735965026187076,0.9388421052631578,0.9170274234410419
1091,"How was the replayed audio determined by StaticMSRCC,having minimum value of -0.0813,,and a maximum value of 0.0998, with a shap value of 0.820?",0.5653720232068482,0.6910004871475451,0.9172556056864691,0.8126429164637268,0.7509189895971436
1092,"was person 1 detected by DeltaDeltaMFCC with a shap value of -2.287 detected as the speaker was detected by SVM,?",0.7479382124767613,0.8427125612417568,0.9694720863552032,0.9383669505453458,0.9235011312217194
1093,"person 6 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -1.0018,,and a maximum value of 0.5733,?",0.7393130007882949,0.8073508507882451,0.8830034110859394,0.8054112563346976,0.7788907469342251
1094,"How did 6 impact the detection of person StaticMFCC,having minimum value of 1.9493,,and a maximum value of 3.0161, with a shap value of 2.494 as the primary speaker was detected by SVM,  in the audio?",0.6753522398843931,0.7004083938029176,0.9677018633540374,0.8775000000000001,0.8037735849056604
1095,"DeltaDeltaLFCC,having minimum value of -0.1910,,and a maximum value of 0.1809, with a shap value of -0.617 helped determine that the audio sample was replayed what other features were used?",0.5889030534814544,0.6294296622333949,0.9660362173038228,0.8445328843308332,0.7744720496894411
1096,"person 3 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.7108024426036073,0.709073914585543,0.8138347859037515,0.7060149554774785,0.6719429347826086
1097,"How was the replayed audio determined by StaticPSRCC,having minimum value of -0.1676,,and a maximum value of 0.2126, with a shap value of -1.430?",0.6179884210895936,0.7201779847361124,0.9445494107345882,0.8320082959324843,0.7783512194858204
